"year","hotspot","jan_calc","feb_calc","mar_calc","apr_calc","may_calc","jun_calc","jul_calc","aug_calc","sep_calc","oct_calc","nov_calc","dec_calc","1daymin_calc","1daymax_calc","3daymin_calc","3daymax_calc","7daymin_calc","7daymax_calc","30daymin_calc","30daymax_calc","90daymin_calc","90daymax_calc","dayofmin_calc","dayofmax_calc","hipulse_no_calc","lopulse_no_calc","hipulse_dur_calc","lopulse_dur_calc","ave_increa_calc","ave_decrea_calc","No. Rises_calc","No. Falls_calc","jan_tar","feb_tar","mar_tar","apr_tar","may_tar","jun_tar","jul_tar","aug_tar","sep_tar","oct_tar","nov_tar","dec_tar","1daymin_tar","1daymax_tar","3daymin_tar","3daymax_tar","7daymin_tar","7daymax_tar","30daymin_tar","30daymax_tar","90daymin_tar","90daymax_tar","dayofmin_tar","dayofmax_tar","hipulse_no_tar","lopulse_no_tar","hipulse_dur_tar","lopulse_dur_tar","ave_increa_tar","ave_decrea_tar","No. Rises_tar","No. Falls_tar","jan_allowed_dev","feb_allowed_dev","mar_allowed_dev","apr_allowed_dev","may_allowed_dev","jun_allowed_dev","jul_allowed_dev","aug_allowed_dev","sep_allowed_dev","oct_allowed_dev","nov_allowed_dev","dec_allowed_dev","1daymin_allowed_dev","1daymax_allowed_dev","3daymin_allowed_dev","3daymax_allowed_dev","7daymin_allowed_dev","7daymax_allowed_dev","30daymin_allowed_dev","30daymax_allowed_dev","90daymin_allowed_dev","90daymax_allowed_dev","dayofmin_allowed_dev","dayofmax_allowed_dev","hipulse_no_allowed_dev","lopulse_no_allowed_dev","hipulse_dur_allowed_dev","lopulse_dur_allowed_dev","ave_increa_allowed_dev","ave_decrea_allowed_dev","No. Rises_allowed_dev","No. Falls_allowed_dev"
11,2,464051.761935484,3050026.30223214,15842465.6991935,22211320.7654167,48648474.1392742,33866148.3635,17737696.311371,8258096.97129032,3842237.854,1916821.13225806,1017552.14616667,565806.034596774,253261.8375,52291175,776278.245,156247080.9325,1877636.54,363108366.94,10154094.2325,1469655813.6225,100341844.23,3254507089.5875,64,164,25.25,124.5,25.25,114.794117647059,813221.687128409,-225799.232448002,85,279,502064.764605224,3368120.52899362,14246257.538032,25454995.39335,55267248.8066216,28593601.3906124,17362980.0705362,6339198.82420975,3205990.70468506,2115240.48726449,919518.187791659,524983.513112938,236860.82355172,51806002.0181978,799024.244659477,145323850.992533,1488978.83652139,279887693.972062,10550866.7527486,1175843788.33423,115924275.150385,3126503245.63115,75.1437355577946,193.956567399669,29.4418114731088,110.324635573605,31.2063315699343,112.372118266645,1013560.04226232,-226970.121973515,98.5964806989068,227.344742673682,40337.716452995,182914.73402569,1064720.78923824,1510881.65458656,4309097.24982189,3291148.62019755,1726187.78396139,754898.961504943,337630.077589685,172066.877551056,73634.8626574124,51890.1674813412,20073.5186440517,4644216.40175121,76090.8713405766,11139132.2819508,160431.708740328,30516428.0602548,948872.499360323,93143001.780396,8218560.66145116,168716939.300781,6.18484086841345,11.5389191394206,1.59044190768909,6.33965458834427,2.238758401823,11.1447673864019,79676.2612548509,-18838.2172367635,4.83934766927268,25.5256066743052
11,3,1012885.79483871,3276764.85285714,22291300.9032258,79660097.3333333,183262482.064516,124200796,62565444.3870968,28356894.3225806,12957525.4666667,6238300.58064516,3205797.65833333,1763861.14193548,566337.75,195095888,1736363.44,583842336,4189169.31,1357240416,22517230.77,5517635376,327025604.15,11971560032,46,132,34,126,34,126,2192272.80307692,-876838.966461538,104,260,1111068.67887635,3906750.6014968,20561795.8300349,70642093.6461968,187658106.41035,118006028.884052,76371160.7800466,28561491.1616005,12984663.7366762,7506896.11083577,3981439.51868468,1456393.23932616,546567.213858735,240566903.055014,1761281.31599093,582225347.043313,3274984.90453577,1369491011.72177,26712911.89346,6140069823.57607,400894204.39928,13443835077.4722,47.4767960589379,150.517360189464,36.6862997969147,120.445286501432,41.5556356410962,149.362546030199,1889775.31306118,-1000475.03563986,93.2776935817674,274.423661404289,59602.964008302,317322.991976906,1195405.26501479,4447076.53742536,16289348.7110528,10535620.234972,5236738.78789521,2541053.18784083,1160666.01622167,395665.61247275,265276.098370138,89472.9417713134,43051.5378806026,18770595.4591038,147177.322823355,30566280.3405673,369358.878129306,87019778.8239957,1425428.27487442,494716655.036032,21760746.7356005,959143178.425561,3.41402073178906,8.8728250907734,3.03129460348282,10.5061471091118,3.37790103380103,12.0378081638133,201341.611786297,-64579.5211248321,9.50500496281311,24.1397767325398
11,4,1565263.41367742,2374965.22292857,23819954.2064516,126575488.773333,287018623.690323,223288386.826667,117602735.277419,54156988.6967742,24684309.32,11676140.9806452,5833197.24,3191183.658,873192.536,310131926.4,2655822.198,929230547.2,6345547.948,2163157372.8,33148380.094,8866866576,578628449.436,20106945244.8,46.8,137.8,38,129.4,38,129.4,3263077.27848089,-1288410.55683471,103.2,260.8,1619589.39845381,2371719.26924358,23342415.9231603,105815593.088765,314599475.781757,238591663.829999,146739582.314366,52908453.5505498,28541219.954705,14099502.1163996,5020703.60035997,3617778.11009948,785648.62822312,256679919.255153,3025735.46163689,1070569477.30181,6402210.71373766,2215786516.37761,30286468.5725852,9867696227.54441,665451471.01095,24624760854.3427,36.3745365841314,158.168197080493,30.5907145047095,137.745372287068,29.4194119400345,134.310739795212,3133671.50437151,-1095259.30855554,95.6083401775919,271.382443741523,104282.735671593,139597.789225581,2092053.68086784,10798463.9152007,17295572.7266138,13402538.7587796,7141267.80764283,3003129.79985656,2064702.45488887,896511.065848746,486618.950888588,274473.144710223,49893.538554783,25401511.4786339,191714.783559737,62759257.7314456,340879.527937923,191258262.077037,2014887.36629973,487103404.823525,40652215.27253,1838916118.54381,4.18528346640989,11.0906248364015,2.478191901627,11.6234085752256,2.93269206203986,12.1158938027965,172264.729223752,-122798.630915136,9.35501573360525,24.9848069644719
11,5,2885770.41690323,1757344.5,16658136.9589032,165146797.946667,384884320.929032,401437773.866667,255016538.012903,127816133.6,59535421.1066667,27762493.1677419,13290324.94,6839781.10483871,1088565.602,448558470.4,4209087.426,1345280057.6,9937104.604,3134914374.4,49602248.098,13046268710.4,655066774.65,31961519731.2,57.2,151.4,47.4,146,47.4,146,4604207.39096952,-1706525.27604271,98.8,265.2,3583828.51775725,1369103.50499701,20102900.3264692,182230011.374737,410440491.252573,347441638.709811,218881040.643458,106756606.819268,50653371.0271571,22515752.875522,15333699.7140129,7013940.17323412,1177279.14530501,414330418.553535,5169057.04493072,1218545322.06496,10529966.8377843,3642356506.91367,50295436.0264919,14046266166.83,689324559.73431,36314991676.5695,64.7959743095562,146.051515453588,54.0529843556229,113.454198537627,46.6681962789036,143.35169494478,3960236.72770484,-1331765.27309863,108.416499219416,272.656731920689,250670.19598769,173723.801320641,1171938.09870028,16146897.6443487,24749914.6455846,38641915.7071738,15707745.8935141,8205823.66535596,3330008.89632482,2520917.03638472,1107209.45777902,617443.767806756,78073.2691358862,27293038.6173578,388714.888288272,125527782.755565,676170.601562569,305582353.894468,4279883.80281131,1198784813.26119,41013367.7487856,1707542176.84498,5.16688010461163,11.161401029909,3.43749707724201,8.16391685022973,3.0018352115876,13.8396311630029,283832.393411247,-106553.078496068,5.7954959173128,25.7646814629715
11,6,5274559.63870968,2995803.61792857,30753365.4467742,364580216.053333,771740202.941936,748525516.373333,489392806.4,254018205.677419,120900296.986667,56762395.8967742,27201493.3,13778042.8645161,2375526.75,838561465.6,7247860.424,2513922195.2,17529893.902,5860840364.8,85496473.202,24594826131.2,1200748178.952,62007311968,59.6,149.6,53.8,152.4,53.8,152.4,9393442.30276417,-3076829.80340059,90.8,273.2,4471164.00137876,2553024.54015713,30411233.0706743,446090191.862759,645482185.514908,595648128.336081,369314859.220188,305246849.619636,136638107.79615,51931912.9659549,24013218.7383138,10576468.4830265,2106295.52801508,877725495.074067,6471848.34318064,2639761733.13604,17242714.1003073,5912569156.84151,96243461.0253328,25010974499.0502,1175453975.68108,55156924781.5242,47.053137270594,173.781187564041,53.9376511540031,173.249465453764,61.4252235593507,167.257574566221,7406486.90580298,-2445943.96566043,102.580171118956,268.589127526712,489457.183324133,271046.861550462,3046270.1618647,28592976.6779173,72220202.1072873,48526191.5411864,26520735.3078565,21434319.8122545,10960079.6837661,4444409.13360525,2173917.44593996,1295298.29482166,119349.688612766,83678059.124586,404769.113239535,248386916.035306,1047831.14459733,373099868.456713,6922210.56904639,1467415737.56756,71743801.8822254,3681104195.8731,4.35916406947188,9.13310403124429,3.64847233594395,11.3215830439562,4.96002234523185,14.9453812914155,912513.40688721,-167140.333334329,6.8475043651415,18.3297146737296
11,7,19794.0048387097,12978.7332142857,146220.654516129,2799441.975,3703429.99193548,2124746.49166667,1013871.80709677,453171.607419355,205904.719666667,98042.8977419355,50557.7863333333,28427.7996774194,7954.58,4321851,24059.93,12695327.5,57142.75,29361106.25,283829.22,118945623,5166351.63,261287379.13,84,123,32,114,32,57,78963.3581355932,-15285.2432786885,59,305,24489.4958823355,9783.21095998395,122117.227232427,2793557.13359336,3572458.29626378,2310974.38285611,796727.045075759,535445.320436253,200666.75672694,104381.702690205,50859.9804512641,29950.436392899,9094.35727183375,4954063.70901046,25427.4191201477,13609166.0611825,56512.4008574485,31742756.6298769,260709.374122796,109564045.731879,4008910.35470956,200145094.450779,99.444785064552,142.547039914993,35.1626741476357,120.741383522283,37.0158014558256,49.8582368757343,96053.5527163214,-11831.7225553217,45.7171412308235,341.411733533605,1249.98490878439,1170.04927608581,11320.3598476348,169064.134602752,241380.927596017,188217.750031347,72724.8151504755,37920.2205528107,14292.5765662705,5611.97340719178,4634.84647532566,1421.70320004624,612.366419339294,287088.48352403,1613.6498998536,727294.371268374,2893.66805125835,1724584.78661946,18244.8647795038,11591037.5930119,312403.028257748,23045909.8029166,5.33369861086831,11.9842215240584,2.66960928700864,5.89717686222866,1.69203964658082,5.0741358150146,5849.23136263808,-1382.8192842786,4.1271958601661,19.8552308651269
11,8,7066.66612903226,4753.83714285714,11462.12,744343.433333333,1406911.72612903,944665.097666667,467398.799354839,208825.998387097,93149.9963333333,43355.8522580645,21780.4206666667,12063.5451612903,2780.46,1491761.5,8446.26,4472618.5,20297.39,10409496.87,101265.55,42360675.63,707499.81,95091376.8,88,134,35,123,35,61.5,26534.2763636364,-5874.97842281879,66,298,8661.24350165395,5082.03139301813,12066.251278711,884324.485721234,1749998.89363761,998191.011465669,423095.049360571,178447.373331889,106094.071058993,48377.3298857779,24257.4519409711,9544.64482156707,2223.75912589558,1717738.17787719,8917.05046050661,5258193.95584144,23812.0862155584,10447449.070914,117968.560941902,51864106.0414368,635886.667322176,101271528.804534,100.054469996132,105.56178029743,36.4721791521879,116.084189604968,26.7924558435334,61.8703485674341,26880.6934161458,-5851.27342524719,57.7969579899218,352.046783728292,364.464061651404,242.718389082941,701.284202491151,37454.1583566882,103951.10230679,53612.1529214337,27524.2424093351,13755.3987542528,9270.03923614854,3226.89864668754,1909.13364824793,731.017103846453,245.197375464864,108878.039067025,804.664261816759,292831.107019843,1784.93951164271,786659.778148988,7066.05452088643,3365333.70108565,64261.2186441568,5270002.02187912,8.17193991942331,12.382688840176,2.24551994871581,7.33045765383868,2.15823422197718,5.72981524475617,1454.0808374188,-340.792418866,4.95886198966764,20.5448740507709
11,9,55032.8970967742,7289.07785714286,1454701.10741935,65331290.1333333,59369276.3870968,31434330.5333333,14957469.4193548,7409941.67741936,3928496.65,1928409.08935484,998304.029333333,547831.216774194,0,76413728,0,229009592,1761.51,532699048,61778.1,2177765584,47005848.32,4721147782,63,113,36,106,36,106,946413.248229167,-346902.758314176,96,261,65558.5591993974,9000.52015572522,1525775.39010021,59269529.0867954,62001053.3594913,29032506.3327246,17278316.4185792,8833850.67173146,3279888.76095658,1691779.19694019,1230492.97829064,502300.902545442,0,60856736.6672929,0,267653011.030376,1339.05935233836,559946382.70438,59616.5146335817,2175325793.84971,58015269.4596255,4910439813.99048,64.4244237503735,122.61752847617,42.0436278129928,87.5541045477148,42.0894254003651,105.065081259934,851880.082098644,-399022.833302389,86.7231321372092,292.122505476815,3585.47614711459,510.013691193844,117139.170747123,4594690.59951444,5400591.79270217,1663393.10771024,791749.655289029,623072.552564782,333822.981483066,130651.174961016,66943.3112127471,50032.1199305607,0,3867458.53157285,0,13409463.0067597,98.1788394884955,36785566.1202147,4387.10379744602,131365531.583851,3276435.99992485,396183442.179893,3.43935191020137,6.96925901857903,2.84907072717324,8.87818048100453,2.43607856095769,9.34889467060566,86316.1120737503,-24870.1289090253,6.69380296468735,22.1518295788905
11,10,41676.2223387097,24238.028125,1572712.8925,9049756.76666667,9073878.49193548,5342632.20208333,2559056.20854839,1167063.9208871,558364.188916667,285806.546935484,140599.304333333,77180.6123387097,16566.32,10694041.75,50937.5275,32042684.875,125749.6725,74647863.5,644376.565,308832302.75,14671025.355,715797726,68,119.25,39,122.25,39,122.25,133447.002965676,-41312.229239396,84,280,47024.5045090051,28011.849950533,1416663.45396885,10308772.3927542,7358022.18849743,6254810.18531932,3188890.78780634,1191439.01144043,450395.175041165,325107.752942314,107594.414144204,93333.2168857117,16638.2318107084,8037348.48475861,43306.8013272011,25131430.3632741,147399.457107026,80184782.9827595,715722.955857446,339900860.918841,12021237.3082345,588844014.99575,84.8216246515512,97.4120499701821,46.7221850983333,102.972808937891,37.6888507143594,94.1432512244792,156688.02896954,-46975.787849309,73.4544317456894,253.098433343694,2797.17342662253,2072.35877627572,136789.420018217,896854.677689204,652685.353549526,290817.082894513,193842.190710549,77157.1968908099,44161.9091553788,22375.21500977,9631.41903470623,6178.71369800812,955.979580860825,757207.425789891,4663.50746717847,3121852.62786765,9990.43306391586,4412798.47445166,53360.9914746885,18680783.1553498,1149986.52605904,69812701.196986,4.11247752369382,7.10136246003967,2.71654669074342,9.72254047906317,2.50333673092537,12.0091613903758,8511.01835524459,-3501.02022564097,8.19890434336849,26.29396695178
11,11,10834809.9096774,39110525.5714286,93097413.3548387,342054798.4,430647054.451613,264585991.466667,127702537.806452,57698106.7096774,26342611,12956325.6774194,6555216.05,3712453.06451613,852853.69,466253408,3455615.69,1397638176,8929762.31,3253128960,110188976.5,13287261024,677227684.5,31400267760,19,128,36,130,36,130,4754403.52039604,-1821913.85574144,101,263,12800643.876617,47032647.5224628,99994936.2541272,313937143.658673,424347895.75014,204331436.647072,97159859.1946432,56953059.133586,23554206.5578289,13256179.6417055,6372948.46029016,3082332.10213443,1018352.59751656,414015057.265505,3779887.04693137,1070200734.65212,9909095.34423128,3441463809.29987,82879811.8641223,12806153684.2099,575618282.771366,38398934892.8772,17.0832741841441,150.343597859144,29.3382530082017,161.503463231493,36.6894168625586,142.010954917641,5387368.89469597,-1831841.64772724,78.188437235076,244.43330710195,1003285.11060916,2466411.50087345,5421487.24213601,26293950.3104898,43040881.5744851,20708518.8327514,11039559.7473191,4154155.58223208,1755550.80085569,841206.230060515,607355.509933408,365170.717856057,50221.6531836355,39948057.0898902,172814.427085758,114710566.865811,789440.662871913,323752699.247796,6063726.08406424,1246075870.72776,64763245.5521349,2962783866.4,1.50468316484476,9.51534852683544,2.82542756935582,12.601783307502,3.15399034037255,9.35187463508919,293441.348914595,-180348.714402784,8.93708228366449,22.7019238773733
11,12,8230736.11827957,4263086.36904762,47550731.8037634,983817550.044444,1712598153.63441,1459152069.68889,910729544.258065,473753481.634409,229299627.377778,111595398.236559,54278264.4222222,27798661.2688172,3285994.91666667,1774529408,9982757,5320868352,24144663.75,12398841472,126463798.083333,51901317802.6667,1848591923.91667,131698209877.333,57.6666666666667,138.666666666667,53.3333333333333,146.666666666667,53.3333333333333,146.666666666667,21177678.7441934,-6320638.83073217,84,280,9613210.84912593,4619299.61397329,42893590.1299499,739952840.899635,1546580717.67615,1564447826.25216,875834136.495813,387148935.796401,175184637.971989,110788256.227512,64423536.6687261,32732541.9481495,3256852.41472445,1578734499.38693,11065764.7487447,6471834162.71228,28184739.1330484,10278808406.8905,102902771.273849,57943378491.2967,1984087149.20098,117597513238.839,45.8087752518865,140.334124205013,58.0462291960915,119.646878434966,66.6394996767243,159.985304422056,26024047.7951217,-5786159.41627821,89.4520366173238,273.121160990559,554320.802557608,312542.643863752,4441012.14429017,65370614.0521416,89439230.3997415,130942126.964835,82978124.8736612,32050022.6127591,22563367.4977333,10330043.4041275,4102138.96278889,1872748.39273568,177841.847018345,161921951.502022,940410.664027685,500956673.596352,1669594.80774621,857771345.893238,8035474.87093089,3357810716.6276,177572896.020913,12257446568.3788,5.65219701125364,12.3272602772961,3.30674506351352,7.51564828958362,3.46439968484143,8.99216302484274,1460482.13733516,-567196.518388884,5.67141286083497,25.4581378060393
11,13,10268102.2419355,5250898.47321429,26270109.0645161,711807302.4,1663098429.93548,1615377877.33333,1084287919.48387,590775080.258065,291799628.266667,141920391.225806,68674821.6,34551555.2903226,3891871,1794993408,11775133.75,5384040960,28081315,12549242368,141876435.25,52621870336,1279709707.75,134315067648,59,147,55,150,55,150,20354710.3636364,-6451528.61594203,88,276,10780216.9366959,6317042.46222214,30561806.834991,646396606.566696,1676657958.28616,1325198450.42207,965953398.101846,720427710.873541,232112231.834143,171753666.339971,74132106.615944,28978507.0867581,2936840.58377118,2143346386.24957,9801902.90209945,4212313554.45094,29698482.8568937,9477834988.56551,155071561.66438,41740855945.6182,991563570.000373,132394120645.222,70.7575601155404,148.845725895138,44.5254489814397,115.980021608993,55.4006548214238,119.071570993401,24782732.6397458,-6504607.98546823,91.6943065160885,312.474707641639,542618.654716037,449912.631942369,1688357.6479452,50077969.6995931,122614614.599985,142060711.986547,98435913.3763473,45163553.4723294,23717728.4145812,9577051.97193702,6675314.38965429,2454526.46793998,282985.815539241,144530782.465652,1088965.39763015,346956847.751234,2387683.41250457,837467594.42679,10451771.8316866,3603500882.33949,90930331.1217226,7475489754.87772,5.55915619046427,9.12770617038477,5.09789142786758,8.06028819875792,3.10967739840271,14.8094934766414,1724107.48597048,-402845.128419299,5.77400488043204,23.4718931708951
